wafer_id,defect_class,diameter,lot_name,failure_ratio
wafer_000545,edge-loc,8,lot_043,0.2515938566290367
wafer_000546,edge-ring,8,lot_068,0.28452714516322847
wafer_000547,local,8,lot_080,0.04052043819164341
wafer_000548,random,12,lot_061,0.04749582045644366
wafer_000549,edge-ring,8,lot_054,0.034572879768440916
wafer_000550,scratch,6,lot_021,0.27890440728162885
wafer_000551,local,8,lot_078,0.2383511657469632
wafer_000552,donut,12,lot_077,0.13189482157375393
wafer_000553,random,6,lot_052,0.2695849329816578
wafer_000554,none,8,lot_033,0.0
wafer_000555,scratch,6,lot_069,0.025297372410518094
wafer_000556,random,6,lot_036,0.06735137337722039
wafer_000557,near-full,6,lot_057,0.15418984389736962
wafer_000558,local,6,lot_016,0.21089393305515236
wafer_000559,none,8,lot_024,0.0
wafer_000560,edge-loc,12,lot_052,0.2373107864294928
wafer_000561,edge-ring,12,lot_057,0.19927847608412438
wafer_000562,local,8,lot_035,0.06702315983255161
wafer_000563,edge-ring,12,lot_085,0.13536529582081547
wafer_000564,edge-ring,6,lot_072,0.08010389765259997
wafer_000565,donut,8,lot_007,0.06685340262508442
wafer_000566,local,8,lot_022,0.05359758419210008
wafer_000567,none,8,lot_039,0.0
wafer_000568,scratch,8,lot_031,0.22038994093863287
wafer_000569,scratch,8,lot_018,0.21312095441478726
wafer_000570,near-full,8,lot_093,0.14354696122116245
wafer_000571,edge-loc,6,lot_097,0.2382365202636959
wafer_000572,center,8,lot_029,0.024452355504738704
wafer_000573,random,8,lot_094,0.11920299789375785
wafer_000574,local,6,lot_080,0.062297111522058364
wafer_000575,scratch,8,lot_052,0.08551688876936296
wafer_000576,random,8,lot_095,0.07175034467914344
wafer_000577,random,12,lot_015,0.08788598981898534
wafer_000578,edge-loc,8,lot_038,0.03257941261308446
wafer_000579,center,6,lot_047,0.22581235644727632
wafer_000580,donut,8,lot_009,0.2949151776684494
wafer_000581,scratch,8,lot_066,0.08091668117255921
wafer_000582,donut,12,lot_059,0.24040353732676703
wafer_000583,edge-ring,8,lot_023,0.23664598199709602
wafer_000584,edge-ring,12,lot_001,0.1391714464639147
wafer_000585,edge-loc,6,lot_032,0.14004958353006217
wafer_000586,scratch,12,lot_038,0.1774937192856436
wafer_000587,edge-ring,8,lot_003,0.17913496910496396
wafer_000588,near-full,8,lot_073,0.20619431770764496
wafer_000589,near-full,6,lot_022,0.09101410527890412
wafer_000590,edge-loc,8,lot_070,0.11764076558899401
wafer_000591,edge-ring,12,lot_075,0.2633393525160464
wafer_000592,scratch,12,lot_068,0.15669384805297296
wafer_000593,edge-loc,12,lot_084,0.013935039863371173
wafer_000594,random,6,lot_095,0.057081900102877406
wafer_000595,edge-loc,8,lot_041,0.19283013038780183
wafer_000596,none,8,lot_026,0.0
wafer_000597,edge-loc,8,lot_018,0.12571721984744844
wafer_000598,center,6,lot_066,0.22585430947249624
wafer_000599,random,6,lot_032,0.15460924776815624
wafer_000600,center,12,lot_078,0.15822389474915713
wafer_000601,donut,8,lot_079,0.21882353258473627
wafer_000602,none,8,lot_061,0.0
wafer_000603,none,6,lot_010,0.0
wafer_000604,edge-loc,8,lot_099,0.06872322801128085
wafer_000605,donut,12,lot_037,0.1653117329422224
wafer_000606,scratch,6,lot_068,0.10859863634314504
wafer_000607,local,8,lot_020,0.23922267188027121
wafer_000608,near-full,8,lot_066,0.01622337550501749
wafer_000609,none,12,lot_068,0.0
wafer_000610,random,8,lot_082,0.05734638547346803
wafer_000611,edge-loc,12,lot_085,0.12575637764714276
wafer_000612,none,8,lot_024,0.0
wafer_000613,random,12,lot_058,0.041740893133079236
wafer_000614,local,8,lot_053,0.10886615225041983
wafer_000615,edge-ring,8,lot_029,0.16600448400322154
wafer_000616,donut,8,lot_045,0.051662552559304395
wafer_000617,none,8,lot_006,0.0
wafer_000618,random,6,lot_005,0.24476730358847257
wafer_000619,none,6,lot_011,0.0
wafer_000620,edge-ring,6,lot_043,0.13450705178220637
wafer_000621,near-full,8,lot_027,0.27984273645117025
wafer_000622,random,12,lot_090,0.030349751031096286
wafer_000623,scratch,8,lot_045,0.03056522486492421
wafer_000624,none,8,lot_015,0.0
wafer_000625,random,12,lot_013,0.18507549352430502
wafer_000626,none,12,lot_029,0.0
wafer_000627,edge-ring,8,lot_036,0.04160483754117307
wafer_000628,near-full,8,lot_054,0.07068812758190678
wafer_000629,local,12,lot_064,0.21663208380357046
wafer_000630,edge-loc,8,lot_038,0.23408072353423212
wafer_000631,edge-ring,8,lot_086,0.1463665836400789
wafer_000632,scratch,8,lot_002,0.14363759212050553
wafer_000633,none,6,lot_002,0.0
wafer_000634,none,12,lot_097,0.0
wafer_000635,random,8,lot_032,0.1367528745032071
wafer_000636,edge-ring,8,lot_008,0.08143831900309803
wafer_000637,random,6,lot_034,0.09637440716289868
wafer_000638,edge-ring,6,lot_035,0.15516090294171725
wafer_000639,edge-ring,12,lot_054,0.17975251448496465
wafer_000640,none,12,lot_002,0.0
wafer_000641,donut,6,lot_044,0.061942332269473106
wafer_000642,edge-loc,8,lot_092,0.1013708159692274
wafer_000643,random,8,lot_030,0.2024960754916829
wafer_000644,random,12,lot_043,0.05786278122344253
wafer_000645,near-full,8,lot_016,0.1046391073975314
wafer_000646,edge-loc,6,lot_051,0.2621123962606335
wafer_000647,edge-loc,8,lot_036,0.04641979911761872
wafer_000648,local,12,lot_001,0.11871451155006653
wafer_000649,local,8,lot_048,0.08482442147170423
wafer_000650,random,6,lot_050,0.2742520704429677
wafer_000651,edge-ring,12,lot_080,0.10312605501370206
wafer_000652,scratch,8,lot_084,0.12242460208259032
wafer_000653,random,12,lot_023,0.17412922885415152
wafer_000654,none,8,lot_059,0.0
wafer_000655,edge-ring,12,lot_099,0.2898951502289685
wafer_000656,center,12,lot_031,0.11902975230588883
wafer_000657,none,6,lot_094,0.0
wafer_000658,local,12,lot_083,0.1486178197550423
wafer_000659,edge-ring,8,lot_037,0.0979738307742651
wafer_000660,random,8,lot_063,0.2778225689016744
wafer_000661,scratch,8,lot_065,0.15867289003734308
wafer_000662,local,8,lot_076,0.24066053383051403
wafer_000663,near-full,8,lot_096,0.1990470421368068
wafer_000664,local,8,lot_046,0.02214334723343351
wafer_000665,edge-ring,8,lot_076,0.09366974021208342
wafer_000666,scratch,8,lot_024,0.26197906746520394
wafer_000667,local,12,lot_092,0.2069408507738778
wafer_000668,local,6,lot_006,0.08123347934835619
wafer_000669,scratch,12,lot_093,0.24197088586408305
wafer_000670,edge-ring,8,lot_082,0.06201663329832919
wafer_000671,donut,6,lot_066,0.2792247462084956
wafer_000672,edge-ring,6,lot_001,0.19715417300637336
wafer_000673,scratch,6,lot_073,0.22270839679309756
wafer_000674,center,12,lot_040,0.23913023712367867
wafer_000675,none,8,lot_081,0.0
wafer_000676,scratch,8,lot_095,0.22195811568150706
wafer_000677,local,8,lot_086,0.268795576926101
wafer_000678,edge-loc,8,lot_089,0.15571706274937647
wafer_000679,local,6,lot_003,0.07662673693495635
wafer_000680,edge-loc,12,lot_012,0.18225049985376587
wafer_000681,none,8,lot_073,0.0
wafer_000682,random,12,lot_091,0.12430115571754055
wafer_000683,edge-loc,8,lot_052,0.07162090834026609
wafer_000684,random,8,lot_096,0.1911769102471101
wafer_000685,edge-ring,8,lot_067,0.2263675051278418
wafer_000686,edge-ring,6,lot_045,0.24983542818793963
wafer_000687,none,12,lot_082,0.0
wafer_000688,center,8,lot_084,0.19024814115266128
wafer_000689,edge-loc,6,lot_050,0.17961368273426123
wafer_000690,donut,8,lot_040,0.02781388913946152
wafer_000691,edge-loc,8,lot_049,0.03620564246899353
wafer_000692,scratch,6,lot_017,0.04819736752516103
wafer_000693,center,8,lot_007,0.08508468931135085
wafer_000694,center,12,lot_024,0.2532504799073699
wafer_000695,edge-loc,6,lot_061,0.2731389174686416
wafer_000696,none,8,lot_001,0.0
wafer_000697,scratch,8,lot_020,0.2780889292437959
wafer_000698,edge-ring,8,lot_014,0.038230638018314105
wafer_000699,edge-ring,6,lot_027,0.01774545083604493
wafer_000700,edge-loc,8,lot_073,0.1358826877828017
wafer_000701,random,8,lot_067,0.1406148629239495
wafer_000702,edge-loc,8,lot_068,0.28342518600305927
wafer_000703,near-full,8,lot_052,0.21433885866739943
wafer_000704,scratch,6,lot_054,0.03940360124178193
wafer_000705,none,8,lot_021,0.0
wafer_000706,center,8,lot_041,0.06888583458873153
wafer_000707,near-full,6,lot_045,0.08273104758379503
wafer_000708,center,6,lot_047,0.26426254722071435
wafer_000709,scratch,8,lot_003,0.2641795435063317
wafer_000710,random,12,lot_098,0.2728800472595267
wafer_000711,scratch,8,lot_037,0.1989682739312078
wafer_000712,local,6,lot_040,0.05421804408505439
wafer_000713,none,6,lot_035,0.0
wafer_000714,local,6,lot_005,0.21169509301657963
wafer_000715,none,8,lot_074,0.0
wafer_000716,none,12,lot_003,0.0
wafer_000717,local,8,lot_088,0.12336295737408738
wafer_000718,edge-ring,8,lot_003,0.1937195078506999
wafer_000719,random,6,lot_095,0.14415027961311003
wafer_000720,donut,8,lot_022,0.06701411493240647
wafer_000721,none,12,lot_057,0.0
wafer_000722,none,6,lot_049,0.0
wafer_000723,none,8,lot_023,0.0
wafer_000724,edge-loc,6,lot_036,0.2108425549484726
wafer_000725,none,6,lot_004,0.0
wafer_000726,edge-loc,8,lot_021,0.2704319890995845
wafer_000727,edge-loc,6,lot_012,0.08199213209172344
wafer_000728,center,6,lot_032,0.2760028673786134
wafer_000729,edge-ring,8,lot_073,0.09677020153704793
wafer_000730,near-full,6,lot_047,0.09456582585424489
wafer_000731,edge-loc,8,lot_022,0.08437390742981364
wafer_000732,none,8,lot_069,0.0
wafer_000733,edge-loc,8,lot_039,0.12697211796728522
wafer_000734,near-full,8,lot_041,0.1943338146889527
wafer_000735,none,8,lot_087,0.0
wafer_000736,none,8,lot_032,0.0
wafer_000737,none,6,lot_047,0.0
wafer_000738,random,8,lot_068,0.2691920862378205
wafer_000739,none,6,lot_007,0.0
wafer_000740,local,6,lot_083,0.20374858917860214
wafer_000741,scratch,6,lot_067,0.2665780272956615
wafer_000742,edge-loc,6,lot_022,0.13452787904080105
wafer_000743,local,8,lot_005,0.049041982924065884
wafer_000744,none,6,lot_006,0.0
wafer_000745,scratch,8,lot_006,0.08702849802345508
wafer_000746,none,6,lot_096,0.0
wafer_000747,random,6,lot_084,0.11992945249845882
wafer_000748,random,8,lot_097,0.14357013671700564
wafer_000749,edge-loc,8,lot_011,0.17599107115619989
wafer_000750,scratch,12,lot_029,0.09437695476491058
wafer_000751,near-full,12,lot_098,0.1480137079307385
wafer_000752,center,6,lot_063,0.02785332100796311
wafer_000753,random,8,lot_023,0.1483957291945565
wafer_000754,random,6,lot_037,0.03280032665280037
wafer_000755,donut,12,lot_011,0.10244285930771102
wafer_000756,local,8,lot_078,0.1999658047228381
wafer_000757,edge-loc,8,lot_042,0.13618881268590335
wafer_000758,center,8,lot_098,0.053304364595169317
wafer_000759,center,12,lot_047,0.07405361708105336
wafer_000760,local,8,lot_004,0.22617446461234966
wafer_000761,random,8,lot_041,0.15474173885439396
wafer_000762,edge-loc,8,lot_039,0.06862928857078834
wafer_000763,none,8,lot_092,0.0
wafer_000764,random,8,lot_069,0.08250644292237704
wafer_000765,edge-ring,8,lot_066,0.1400025711073931
wafer_000766,edge-ring,8,lot_088,0.023281939777619158
wafer_000767,near-full,6,lot_080,0.07562637624790394
wafer_000768,none,12,lot_002,0.0
wafer_000769,edge-loc,12,lot_013,0.21203639907439858
wafer_000770,edge-ring,8,lot_089,0.29511014435870814
wafer_000771,random,12,lot_047,0.23967155726170858
wafer_000772,near-full,6,lot_049,0.08368866268530023
wafer_000773,scratch,8,lot_087,0.12827348818106465
wafer_000774,edge-loc,6,lot_020,0.16126653393566542
wafer_000775,random,8,lot_072,0.1401198140444243
wafer_000776,random,12,lot_044,0.02293194940272711
wafer_000777,local,8,lot_087,0.1587954269927419
wafer_000778,edge-ring,6,lot_009,0.03076417381633116
wafer_000779,edge-loc,12,lot_046,0.13240036870769556
wafer_000780,edge-loc,6,lot_063,0.1376395926856589
wafer_000781,random,12,lot_031,0.03517744999830857
wafer_000782,edge-loc,12,lot_023,0.2670662495163205
wafer_000783,local,8,lot_038,0.04448112907733975
wafer_000784,random,12,lot_049,0.14006293708548795
wafer_000785,near-full,8,lot_017,0.1430446870963779
wafer_000786,edge-ring,6,lot_064,0.016289874690496878
wafer_000787,edge-ring,12,lot_089,0.13409045179892917
wafer_000788,near-full,6,lot_038,0.20770337921283447
wafer_000789,edge-ring,12,lot_032,0.20989317396802798
wafer_000790,edge-ring,12,lot_072,0.015064018964683457
wafer_000791,local,6,lot_054,0.12765568629028895
wafer_000792,edge-loc,8,lot_034,0.06288442094840259
wafer_000793,none,12,lot_076,0.0
wafer_000794,none,8,lot_043,0.0
wafer_000795,center,12,lot_002,0.18062669640180534
wafer_000796,center,6,lot_005,0.06835462409719965
wafer_000797,center,6,lot_033,0.08244395879651442
wafer_000798,center,8,lot_082,0.19907402368222218
wafer_000799,edge-loc,6,lot_083,0.1426258777395614
wafer_000800,random,8,lot_098,0.05869923233992943
wafer_000801,random,8,lot_083,0.2036770561184821
wafer_000802,local,8,lot_047,0.2551073173910071
wafer_000803,random,6,lot_085,0.1888355937433421
wafer_000804,center,12,lot_016,0.16076491215191765
wafer_000805,edge-loc,12,lot_013,0.1087704946415163
wafer_000806,none,8,lot_086,0.0
wafer_000807,center,8,lot_056,0.188837080187595
wafer_000808,center,12,lot_069,0.08115488904816784
wafer_000809,none,8,lot_055,0.0
wafer_000810,donut,12,lot_083,0.2601272302984241
wafer_000811,random,8,lot_017,0.09555577645632173
wafer_000812,local,12,lot_041,0.09165161365543649
wafer_000813,center,8,lot_071,0.11448751339631401
wafer_000814,random,8,lot_042,0.15047172777403384
wafer_000815,local,8,lot_033,0.013891238522834075
wafer_000816,center,8,lot_013,0.11308624615837362
wafer_000817,edge-ring,6,lot_028,0.034115964755310424
wafer_000818,random,12,lot_099,0.27189766297293144
wafer_000819,local,8,lot_036,0.26331016293414816
wafer_000820,edge-ring,8,lot_096,0.11778376083922565
wafer_000821,edge-ring,8,lot_043,0.13841874650565988
wafer_000822,donut,8,lot_059,0.10726262748232485
wafer_000823,edge-loc,8,lot_044,0.18625933509930978
wafer_000824,edge-loc,8,lot_006,0.13246865083781617
wafer_000825,none,8,lot_054,0.0
wafer_000826,scratch,12,lot_069,0.11633650145175171
wafer_000827,scratch,8,lot_004,0.02682070986025932
wafer_000828,random,12,lot_016,0.2391062454141958
wafer_000829,near-full,8,lot_070,0.23054479014684712
wafer_000830,random,6,lot_038,0.2528939247721079
wafer_000831,center,12,lot_071,0.019153073846478418
wafer_000832,edge-ring,8,lot_078,0.18895400184767494
wafer_000833,center,8,lot_013,0.028926333440899676
wafer_000834,edge-loc,8,lot_095,0.13727675696566777
wafer_000835,edge-ring,6,lot_039,0.0240791352844855
wafer_000836,random,8,lot_032,0.20555913777685708
wafer_000837,scratch,8,lot_058,0.11788807284606065
wafer_000838,edge-ring,8,lot_021,0.25999334738838026
wafer_000839,local,6,lot_004,0.21197475406165348
wafer_000840,scratch,6,lot_017,0.07423657199841625
wafer_000841,near-full,6,lot_059,0.08815253201306655
wafer_000842,edge-ring,6,lot_055,0.26008288321954615
wafer_000843,edge-loc,6,lot_047,0.18749420845441309
wafer_000844,near-full,8,lot_045,0.06480998782211209
wafer_000845,random,6,lot_089,0.17251403149975605
wafer_000846,scratch,8,lot_001,0.19662129436542533
wafer_000847,none,6,lot_094,0.0
wafer_000848,edge-loc,6,lot_016,0.1787004731825521
wafer_000849,none,6,lot_040,0.0
wafer_000850,center,8,lot_096,0.21770476467410074
wafer_000851,edge-ring,6,lot_051,0.08363994208711788
wafer_000852,local,8,lot_081,0.13472839982683676
wafer_000853,edge-ring,6,lot_085,0.25350057398280346
wafer_000854,random,8,lot_050,0.2761147714899066
wafer_000855,none,8,lot_013,0.0
wafer_000856,center,12,lot_088,0.19947856415536963
wafer_000857,scratch,8,lot_012,0.1354781708490858
wafer_000858,random,12,lot_058,0.1670479277351161
wafer_000859,near-full,8,lot_093,0.1996751134602358
wafer_000860,local,6,lot_080,0.267418352933973
wafer_000861,none,12,lot_080,0.0
wafer_000862,donut,6,lot_099,0.19847167032018612
wafer_000863,center,6,lot_081,0.1228178019589237
wafer_000864,random,8,lot_077,0.2585639686799252
wafer_000865,scratch,8,lot_052,0.1695405002006636
wafer_000866,edge-loc,6,lot_023,0.13017610844435776
wafer_000867,scratch,8,lot_020,0.20183331280617187
wafer_000868,edge-ring,12,lot_018,0.13369790226055556
wafer_000869,random,6,lot_004,0.22059651495588792
wafer_000870,edge-loc,12,lot_070,0.18508336845281348
wafer_000871,scratch,8,lot_044,0.2795350988697104
wafer_000872,edge-ring,8,lot_022,0.1945867518413963
wafer_000873,donut,8,lot_057,0.17217637439022196
wafer_000874,random,8,lot_015,0.20553847579958523
wafer_000875,scratch,12,lot_050,0.24083379491536247
wafer_000876,edge-ring,8,lot_057,0.2829312359895059
wafer_000877,random,6,lot_059,0.11758969171755018
wafer_000878,local,8,lot_008,0.2313750549741622
wafer_000879,random,8,lot_041,0.22297814335410288
wafer_000880,scratch,6,lot_012,0.22387746543518544
wafer_000881,near-full,6,lot_048,0.03945416488488665
wafer_000882,edge-loc,8,lot_061,0.12099330569217727
wafer_000883,edge-ring,8,lot_029,0.03237022506747795
wafer_000884,local,12,lot_094,0.2986919840374989
wafer_000885,none,6,lot_026,0.0
wafer_000886,edge-ring,6,lot_014,0.12322651050391678
wafer_000887,none,6,lot_020,0.0
wafer_000888,scratch,8,lot_011,0.25972553756327493
wafer_000889,none,8,lot_054,0.0
wafer_000890,edge-ring,8,lot_029,0.28341917387560545
wafer_000891,center,8,lot_038,0.07308263468396382
wafer_000892,donut,8,lot_088,0.13478038126284272
wafer_000893,edge-ring,8,lot_042,0.01549597707807938
wafer_000894,none,8,lot_045,0.0
wafer_000895,donut,8,lot_035,0.13432437406494235
wafer_000896,local,8,lot_053,0.19452182163021253
wafer_000897,none,6,lot_075,0.0
wafer_000898,near-full,6,lot_074,0.1495390780560594
wafer_000899,random,8,lot_079,0.053557508344702506
wafer_000900,random,6,lot_001,0.21250469367678343
wafer_000901,none,6,lot_022,0.0
wafer_000902,center,8,lot_067,0.16826092009320326
wafer_000903,donut,8,lot_016,0.1271733557306936
wafer_000904,donut,6,lot_066,0.05595842205903408
wafer_000905,edge-loc,8,lot_076,0.036790174915019694
wafer_000906,scratch,8,lot_047,0.10761396447720809
wafer_000907,scratch,8,lot_096,0.2695889613804013
wafer_000908,none,8,lot_009,0.0
wafer_000909,random,12,lot_063,0.09375249127888287
wafer_000910,local,6,lot_058,0.12829916091982704
wafer_000911,edge-ring,12,lot_069,0.25128539884040707
wafer_000912,random,6,lot_071,0.16944711921442349
wafer_000913,near-full,6,lot_040,0.10519862826155896
wafer_000914,edge-loc,8,lot_010,0.28307715440639614
wafer_000915,edge-ring,8,lot_052,0.25298789892026924
wafer_000916,donut,8,lot_086,0.16787626639765965
wafer_000917,near-full,6,lot_086,0.2226746741258721
wafer_000918,edge-loc,8,lot_041,0.07218421569862576
wafer_000919,local,8,lot_009,0.1697369927882598
wafer_000920,edge-loc,8,lot_019,0.18240439354848223
wafer_000921,edge-ring,6,lot_046,0.17912445780891964
wafer_000922,edge-loc,12,lot_001,0.26143162355222194
wafer_000923,edge-ring,6,lot_003,0.25032796504260796
wafer_000924,edge-loc,12,lot_050,0.10282184659624385
wafer_000925,edge-ring,6,lot_008,0.2457769528758326
wafer_000926,local,12,lot_035,0.13040625890628835
wafer_000927,edge-loc,8,lot_008,0.12824415104887868
wafer_000928,none,12,lot_054,0.0
wafer_000929,edge-ring,6,lot_057,0.030585283421715133
wafer_000930,scratch,6,lot_081,0.06934062118550793
wafer_000931,edge-ring,8,lot_029,0.22938339040388175
wafer_000932,edge-ring,8,lot_011,0.09338638782900019
wafer_000933,center,8,lot_013,0.2765598296741819
wafer_000934,scratch,12,lot_004,0.077134589006722
wafer_000935,local,8,lot_083,0.2794326219660741
wafer_000936,local,6,lot_098,0.171627160291982
